q_group,locality_bin,method,method_label,n_predicates,qerror_gm,qerror_mean,improvement_vs_stale_pct,win_vs_isomer_frac,tie_vs_isomer_frac
q=30,far> 0.15,proj_stale,ISOMER/ISOMER,182,1.846505966234897,2.5838555909229615,58.99385178182786,0.0,1.0
q=30,far> 0.15,oasis_no_proj,OASIS-noProj,182,1.7613965542352497,1.991859555506856,60.88391291731136,0.5439560439560439,0.0
q=30,far> 0.15,proj_oasis,OASIS,182,1.3604398419084713,1.4225628900493716,69.78813022036627,0.6868131868131868,0.0
q=30,far> 0.15,proj_fresh,Fresh-init,182,1.0860689922219235,1.0903835081338877,75.88120109840598,0.9395604395604396,0.0
q=30,far> 0.15,fresh,Fresh,182,1.0,1.0,77.79257204254509,1.0,0.0
q=30,far> 0.15,stholes_no_proj,STHoles (raw),182,2.2186296143316144,3.38552406779666,50.729942675454694,0.34615384615384615,0.0
q=30,far> 0.15,proj_stholes,STHoles-init,182,1.7321101905499119,2.34156195381123,61.534287728989334,0.8131868131868132,0.0
q=30,far> 0.15,quicksel_no_proj,QuickSel-H (raw),182,1.7874239391256728,1.9983761164920173,60.30591164243635,0.5494505494505495,0.0
q=30,far> 0.15,proj_quicksel,QuickSel-init,182,1.5394539220884584,1.6572135956073275,65.81268793139915,0.6538461538461539,0.0
q=30,mid<= 0.15,stale,Stale,406,3.7224838534654663,6.0925921014999425,0.0,0.14285714285714285,0.0
q=30,mid<= 0.15,proj_stale,ISOMER/ISOMER,406,1.492533936064765,1.6455739825123197,59.90489160415613,0.0,1.0
q=30,mid<= 0.15,oasis_no_proj,OASIS-noProj,406,1.5363477377741743,1.679962318288677,58.727887124509536,0.4729064039408867,0.0
q=30,mid<= 0.15,proj_oasis,OASIS,406,1.328789232320682,1.3760127635763018,64.30369386065603,0.583743842364532,0.0
q=30,mid<= 0.15,proj_fresh,Fresh-init,406,1.129772011266249,1.180902755504935,69.65004938263247,0.8916256157635468,0.0
q=30,mid<= 0.15,fresh,Fresh,406,1.0,1.0,73.13621658643208,1.0,0.0
q=30,mid<= 0.15,stholes_no_proj,STHoles (raw),406,1.642941340861459,1.9941296466291354,55.8643796579009,0.5123152709359606,0.0
q=30,mid<= 0.15,proj_stholes,STHoles-init,406,1.3589830358790804,1.4700860189547797,63.49257406143137,0.6650246305418719,0.0
q=30,mid<= 0.15,quicksel_no_proj,QuickSel-H (raw),406,1.653666166330161,1.917190590269762,55.57627026936136,0.45073891625615764,0.0
q=30,mid<= 0.15,proj_quicksel,QuickSel-init,406,1.3802350072166143,1.5007013609734567,62.92166570630852,0.6551724137931034,0.0
q=30,near<= 0.05,stale,Stale,436,3.4909199544497036,5.485486076243894,0.0,0.2018348623853211,0.0
q=30,near<= 0.05,proj_stale,ISOMER/ISOMER,436,1.5832772437597022,1.8074472653406344,54.645845094741375,0.0,1.0
q=30,near<= 0.05,oasis_no_proj,OASIS-noProj,436,1.555122305860234,1.7188947625140054,55.45236424347123,0.536697247706422,0.0
q=30,near<= 0.05,proj_oasis,OASIS,436,1.3980426214411465,1.527603997593469,59.95202870065438,0.6788990825688074,0.0
q=30,near<= 0.05,proj_fresh,Fresh-init,436,1.234358341189819,1.3502729627786287,64.64088672052067,0.8463302752293578,0.0
q=30,near<= 0.05,fresh,Fresh,436,1.0,1.0,71.35425581084009,1.0,0.0
q=30,near<= 0.05,stholes_no_proj,STHoles (raw),436,1.6032402262295362,1.8734936833789226,54.073990605657826,0.5298165137614679,0.0
q=30,near<= 0.05,proj_stholes,STHoles-init,436,1.4091183883630163,1.5706310631261726,59.63475511471174,0.7591743119266054,0.0
q=30,near<= 0.05,quicksel_no_proj,QuickSel-H (raw),436,1.751713360666963,2.065949682140143,49.820867177600554,0.4380733944954128,0.0
q=30,near<= 0.05,proj_quicksel,QuickSel-init,436,1.451017452001085,1.6607055929481553,58.434525255970286,0.6788990825688074,0.0
q=5,far> 0.15,stale,Stale,101,1.9396091992844295,2.3100834421345664,0.0,0.16831683168316833,0.0
q=5,far> 0.15,proj_stale,ISOMER/ISOMER,101,1.500688370202615,1.8438572081097,22.629343542180735,0.0,1.0
q=5,far> 0.15,oasis_no_proj,OASIS-noProj,101,1.3134496350441738,1.3623308275849355,32.28276935741807,0.6237623762376238,0.0
q=5,far> 0.15,proj_oasis,OASIS,101,1.2902996327035767,1.3362506805482863,33.4763088781183,0.6039603960396039,0.0
q=5,far> 0.15,proj_fresh,Fresh-init,101,1.1051079484731716,1.1092600378359696,43.02419534404798,0.900990099009901,0.0
q=5,far> 0.15,fresh,Fresh,101,1.0,1.0,48.44322246105426,1.0,0.0
q=5,far> 0.15,stholes_no_proj,STHoles (raw),101,1.5327616425849964,1.8952749121319905,20.97574897301629,0.5742574257425742,0.0
q=5,far> 0.15,proj_stholes,STHoles-init,101,1.469288116503017,1.8223270608226523,24.24823943683737,0.6732673267326733,0.0
q=5,far> 0.15,quicksel_no_proj,QuickSel-H (raw),101,1.388391713929987,1.6040319731958923,28.418997267996073,0.693069306930693,0.0
q=5,far> 0.15,proj_quicksel,QuickSel-init,101,1.351561737137044,1.5847917773340896,30.317832188274362,0.7128712871287128,0.0
q=5,mid<= 0.15,stale,Stale,330,1.7236694513560782,2.0035353003084295,0.0,0.18484848484848485,0.0
q=5,mid<= 0.15,proj_stale,ISOMER/ISOMER,330,1.3428274579641715,1.5634783469301652,22.094839186961483,0.0,1.0
q=5,mid<= 0.15,oasis_no_proj,OASIS-noProj,330,1.3740687345604377,1.5062982634689253,20.282352658776656,0.509090909090909,0.0
q=5,mid<= 0.15,proj_oasis,OASIS,330,1.2326242485166827,1.280278530358198,28.48836257166773,0.5878787878787879,0.0
q=5,mid<= 0.15,proj_fresh,Fresh-init,330,1.1102934395848547,1.119259994352474,35.58547790521301,0.8393939393939394,0.0
q=5,mid<= 0.15,fresh,Fresh,330,1.0,1.0,41.984236060268934,1.0,0.0
q=5,mid<= 0.15,stholes_no_proj,STHoles (raw),330,1.386908151421097,1.5910097635803016,19.53746408106484,0.4575757575757576,0.0
q=5,mid<= 0.15,proj_stholes,STHoles-init,330,1.334612525461874,1.610401831977697,22.571434771795598,0.6363636363636364,0.0
q=5,mid<= 0.15,quicksel_no_proj,QuickSel-H (raw),330,1.3448900872738816,1.5089509017038922,21.975174171834166,0.47575757575757577,0.0
q=5,mid<= 0.15,proj_quicksel,QuickSel-init,330,1.2622713110258088,1.389682259375811,26.76836559163182,0.6484848484848484,0.0
q=5,near<= 0.05,stale,Stale,593,1.5899820449050739,1.744910345197192,0.0,0.21416526138279932,0.0
q=5,near<= 0.05,proj_stale,ISOMER/ISOMER,593,1.2863522936607803,1.3390642450722767,19.096426416715985,0.0,1.0
q=5,near<= 0.05,oasis_no_proj,OASIS-noProj,593,1.3281733037327295,1.4123912338131057,16.46614450844161,0.5143338954468802,0.0
q=5,near<= 0.05,proj_oasis,OASIS,593,1.252300354070938,1.303147114310102,21.238082022133543,0.657672849915683,0.0
q=5,near<= 0.05,proj_fresh,Fresh-init,593,1.1821650541362945,1.2253497828518234,25.64915698737511,0.7824620573355818,0.0
q=5,near<= 0.05,fresh,Fresh,593,1.0,1.0,37.10620801005947,1.0,0.0
q=5,near<= 0.05,stholes_no_proj,STHoles (raw),593,1.3087981215908584,1.3656967770465729,17.684723183839658,0.45868465430016864,0.0
q=5,near<= 0.05,proj_stholes,STHoles-init,593,1.2678468171332042,1.3203432153924082,20.260306008116082,0.6863406408094435,0.0
q=5,near<= 0.05,quicksel_no_proj,QuickSel-H (raw),593,1.3680438790345657,1.4560786326660575,13.95853283888866,0.3372681281618887,0.0
q=5,near<= 0.05,proj_quicksel,QuickSel-init,593,1.279095378367865,1.3383932145395394,19.55284133763723,0.5666104553119731,0.0
